id,observed_on,taxon_name,common_name,iconic_taxon,place_guess,latitude,longitude,quality_grade,num_identification_agreements,user,url,photo_url
386682880,2026-07-30,Gryllotalpa,medvedík,Insecta,"Malá Bara 64, 076 32 Bara, Slovensko",48.42251,21.7380369722,needs_id,0,Martin Celuch,https://www.inaturalist.org/observations/386682880?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708010014/small.jpg
386797327,2026-07-30,Lampyridae,svietivkovité,Insecta,"Malá Bara, Bara, Košický kraj, SK",48.4225283333,21.7378466667,needs_id,0,Ludka Reiterova,https://www.inaturalist.org/observations/386797327?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708234838/small.jpg
386546727,2026-07-30,Sagittaria sagittifolia,šípovka vodná,Plantae,"Cesta 3685, Ladmovce, Košice, SK",48.4179856349,21.7838556413,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386546727?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707759540/small.jpg
386545260,2026-07-30,Cygnus olor,labuť veľká,Aves,"Somotor, Košice, SK",48.4186443687,21.7866916582,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386545260?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707756773/small.jpg
386594366,2026-07-30,Lacerta agilis,jašterica krátkohlavá,Reptilia,"076 03 Sirník, Slovensko",48.5215226997,21.8159662997,research,2,Stanislav Greš,https://www.inaturalist.org/observations/386594366?locale=sk,https://static.inaturalist.org/photos/707850521/small.jpg
386703337,2026-07-30,Rana dalmatina,skokan štíhly,Amphibia,"076 53 Zatín, Slovensko",48.4893836944,21.8685626944,needs_id,0,Miro Demko,https://www.inaturalist.org/observations/386703337?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708047279/small.jpg
386539208,2026-07-30,Eryngium campestre,kotúč poľný,Plantae,"076 34 Ladmovce, Slovensko",48.4122125161,21.7654431984,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386539208?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707744538/small.jpg
386539461,2026-07-30,Eryngium campestre,kotúč poľný,Plantae,"076 34 Ladmovce, Slovensko",48.4121746834,21.765515618,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386539461?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707744926/small.jpg
386526917,2026-07-30,Geotrupes spiniger,,Insecta,"076 52 Strážne, Slovensko",48.3779208997,21.8554206997,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386526917?locale=sk,https://static.inaturalist.org/photos/707858565/small.jpg
386530618,2026-07-30,Leuciscus aspius,Boleň dravý,Actinopterygii,"Zemplín, Košice, SK",48.4560810006,21.8177792219,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386530618?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707727292/small.jpg
386587088,2026-07-30,Oedipoda caerulescens,koník modrokrídly,Insecta,"076 34 Ladmovce, Slovensko",48.4061925357,21.7591718584,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386587088?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707837855/small.jpg
386523948,2026-07-30,Geotrupes spiniger,,Insecta,"Veľký Kamenec 174, 076 36 Veľký Kamenec, Slovensko",48.3647582,21.8270746,needs_id,1,Martin Celuch,https://www.inaturalist.org/observations/386523948?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707714368/small.jpg
386531197,2026-07-30,Squalius cephalus,jalec hlavatý,Actinopterygii,"Zemplín, Košice, SK",48.4559626088,21.8179938762,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386531197?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707728506/small.jpg
386523312,2026-07-30,Onopordum acanthium,ostropes obyčajný,Plantae,"076 52 Strážne, Slovensko",48.3775211,21.8559725,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386523312?locale=sk,https://static.inaturalist.org/photos/707713477/small.jpg
386586724,2026-07-30,Oecanthus pellucens,Jesienka spevavá,Insecta,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4100172832,21.7596851662,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386586724?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707837173/small.jpg
386586040,2026-07-30,Apoidea,včely,Insecta,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4098695067,21.7603885755,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386586040?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707835851/small.jpg
386522070,2026-07-30,Oryctes nasicornis,nosorožtek obyčajný,Insecta,"Strážne, Strážne, Košický kraj, SK",48.3774633333,21.858545,research,2,Ludka Reiterova,https://www.inaturalist.org/observations/386522070?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707711156/small.jpg
386555559,2026-07-30,Chamaenerion dodonaei,kyprina štrkovisková,Plantae,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4098835276,21.7604318261,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386555559?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707776871/small.jpg
386522537,2026-07-30,Oryctes nasicornis,nosorožtek obyčajný,Insecta,"Strážne 243, 076 52 Strážne, Slovensko",48.3778638,21.8585315,research,1,Martin Hromada,https://www.inaturalist.org/observations/386522537?locale=sk,https://static.inaturalist.org/photos/707712086/small.jpg
386553968,2026-07-30,Julidae,,Animalia,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4096836725,21.7607603967,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386553968?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707774472/small.jpg
386542259,2026-07-30,Oedipoda caerulescens,koník modrokrídly,Insecta,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.408946561,21.7611791566,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386542259?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707750795/small.jpg
386542024,2026-07-30,Tortella tortuosa,závitovka skrútená,Plantae,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4087803088,21.7608589679,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386542024?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707750164/small.jpg
386541469,2026-07-30,Pentanema ensifolium,oman mečolistý,Plantae,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.408884912,21.7610574514,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386541469?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707748885/small.jpg
386541170,2026-07-30,Onopordum acanthium,ostropes obyčajný,Plantae,"CQ55+RQ, 076 34 Ladmovce, Slovensko",48.4088150281,21.7621323466,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386541170?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707748323/small.jpg
386518130,2026-07-30,Araneae,pavúky,Arachnida,"Bara 52, 076 32 Bara, Slovensko",48.4217398946,21.7368749902,needs_id,0,Michal Klement,https://www.inaturalist.org/observations/386518130?locale=sk,https://static.inaturalist.org/photos/707703505/small.jpg
386687661,2026-07-30,Macrothylacia rubi,priadkovec černicový,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3829231502,21.7897128314,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386687661?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708018821/small.jpg
386516107,2026-07-30,Macrothylacia rubi,priadkovec černicový,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3828867,21.7898645,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386516107?locale=sk,https://static.inaturalist.org/photos/707700183/small.jpg
386685886,2026-07-30,Cannabis sativa,konopa siata,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3829017735,21.7890131101,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386685886?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708015619/small.jpg
386684836,2026-07-30,Ailanthus altissima,pajaseň žliazkatý,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3827463472,21.7866651714,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386684836?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708013549/small.jpg
386513962,2026-07-30,Pelophylax esculentus,skokan zelený,Amphibia,"076 31 Streda nad Bodrogom, Slovensko",48.3839250997,21.7837086,needs_id,0,Stanislav Greš,https://www.inaturalist.org/observations/386513962?locale=sk,https://static.inaturalist.org/photos/707695950/small.jpg
386840026,2026-07-30,Prunus cerasifera,slivka čerešňoplodá,Plantae,"Viničky, Viničky, Košice, SK",48.4013808286,21.7385174766,needs_id,0,Alexia,https://www.inaturalist.org/observations/386840026?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708318228/small.jpg
386684253,2026-07-30,Rhagonycha fulva,snehuľčík žltý,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3840768076,21.7837261409,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386684253?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708012429/small.jpg
386596685,2026-07-30,Bidens tripartita,dvojzub trojdielny,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3840681235,21.7836973071,needs_id,1,Vladimir Hemala,https://www.inaturalist.org/observations/386596685?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707854165/small.jpg
386596409,2026-07-30,Heliophanus,,Arachnida,"076 31 Streda nad Bodrogom, Slovensko",48.3840874957,21.7838304117,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386596409?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707853530/small.jpg
386596060,2026-07-30,Rumex maritimus,štiavec prímorský,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3840705729,21.7838401347,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386596060?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707852917/small.jpg
386595455,2026-07-30,Persicaria,horčiak,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3840719089,21.7837127298,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386595455?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707852100/small.jpg
386595049,2026-07-30,Cteniopus sulphureus,,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3842110764,21.7840862274,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386595049?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707851367/small.jpg
386594752,2026-07-30,Paederus,drobčík,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3842173111,21.7840342596,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386594752?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707850946/small.jpg
386543491,2026-07-30,Rana dalmatina,skokan štíhly,Amphibia,"076 31 Streda nad Bodrogom, Slovensko",48.3833660455,21.7845002934,needs_id,1,Vladimir Hemala,https://www.inaturalist.org/observations/386543491?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707753323/small.jpg
386593087,2026-07-30,Argiope bruennichi,križiak pásavý,Arachnida,"076 31 Streda nad Bodrogom, Slovensko",48.3818614327,21.7853146791,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386593087?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707848367/small.jpg
386589675,2026-07-30,Tytthaspis sedecimpunctata,,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3817235948,21.7852908745,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386589675?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707842598/small.jpg
386589334,2026-07-30,Bidens connata,dvojzub zrastený,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.38378667,21.7843437195,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386589334?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707841823/small.jpg
386587846,2026-07-30,Gypsophila paniculata,gypsomilka metlinatá,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3816449892,21.7853716761,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386587846?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707839162/small.jpg
386551472,2026-07-30,Coccinula quatuordecimpustulata,lienka štrnásťškvrnná,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3818921622,21.7853881046,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386551472?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707768894/small.jpg
386507879,2026-07-30,Melica transsilvanica,mednička sedmohradská,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3819118997,21.7852677997,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386507879?locale=sk,https://static.inaturalist.org/photos/707684064/small.jpg
386551062,2026-07-30,Saponaria officinalis,mydlica lekárska,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.382137998,21.7853991687,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386551062?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707768120/small.jpg
386545712,2026-07-30,Coreus marginatus,obrubnica štiavová,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3822520083,21.7855195329,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386545712?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707757723/small.jpg
386506966,2026-07-30,Dianthus membranaceus,,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3822449,21.7854904,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386506966?locale=sk,https://static.inaturalist.org/photos/707681887/small.jpg
386655241,2026-07-30,Idaea muricata,piadica červená,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.382708938,21.7875030264,needs_id,0,Žofia Filagová,https://www.inaturalist.org/observations/386655241?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707958266/small.jpg
386505538,2026-07-30,Maniola jurtina,očkáň lúčny,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3822338,21.7855218997,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386505538?locale=sk,https://static.inaturalist.org/photos/707680744/small.jpg
386505394,2026-07-30,Euchorthippus pulvinatus,koník žltý,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3822144,21.7855336997,research,1,Martin Hromada,https://www.inaturalist.org/observations/386505394?locale=sk,https://static.inaturalist.org/photos/707679078/small.jpg
386505226,2026-07-30,Chondrilla juncea,chondrila prútnatá,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3822315,21.7855248,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386505226?locale=sk,https://static.inaturalist.org/photos/707678792/small.jpg
386545233,2026-07-30,Dolycoris baccarum,bzdocha obyčajná,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3822611381,21.7855497077,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386545233?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707756749/small.jpg
386544986,2026-07-30,Gypsophila paniculata,gypsomilka metlinatá,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3822611381,21.7855292559,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386544986?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707756164/small.jpg
386543253,2026-07-30,Ambrosia artemisiifolia,ambrózia palinolistá,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3829093444,21.7891633138,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386543253?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707752801/small.jpg
386542982,2026-07-30,Caucasotachea vindobonensis,pásikavec lesostepný,Mollusca,"076 31 Streda nad Bodrogom, Slovensko",48.3829093444,21.7891673371,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386542982?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707752474/small.jpg
386542778,2026-07-30,Urtica dioica,pŕhľava dvojdomá,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3829066723,21.7898103967,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386542778?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707751983/small.jpg
386502483,2026-07-30,Neogobius fluviatilis,Býčko piesočný,Actinopterygii,"Hlavná, Ladmovce, Košice, SK",48.4162342879,21.7818807732,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386502483?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707673502/small.jpg
386539911,2026-07-30,Asclepias syriaca,Glejovka americká,Plantae,"076 31 Streda nad Bodrogom, Slovensko",48.3884536097,21.7879955471,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386539911?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707745959/small.jpg
386540569,2026-07-30,Catocala,stužkavec,Insecta,"Bara 52, 076 32 Bara, Slovensko",48.4216123999,21.7379270867,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386540569?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707747006/small.jpg
386496134,2026-07-30,Scorzonerinae,,Plantae,"Hlavná, Viničky, Košice, SK",48.3986592293,21.7379108258,needs_id,0,Alexia,https://www.inaturalist.org/observations/386496134?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707660519/small.jpg
386539643,2026-07-30,Pyrrhocoris apterus,Cifruša Bezkrídla,Insecta,"Viničky 415, 076 31 Viničky, Slovensko",48.3974189004,21.7301597446,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386539643?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707745301/small.jpg
386489618,2026-07-30,Lucanus cervus,roháč veľký,Insecta,"Bara, Košice, SK",48.4214187545,21.7287553741,research,2,Martin Lukáň,https://www.inaturalist.org/observations/386489618?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707648539/small.jpg
386484623,2026-07-30,Coenagrionoidea,,Insecta,"Viničky 309, 076 31 Viničky, Slovensko",48.3975909775,21.7295113206,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386484623?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707638446/small.jpg
386375686,2026-07-29,Carabus cancellatus,bystruška medená,Insecta,"Beša, Košice, SK",48.5278130444,21.9728150753,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386375686?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707427549/small.jpg
386375893,2026-07-29,Oenothera,pupalka,Plantae,"Beša, Košice, SK",48.5274171841,21.9738310311,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386375893?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707428069/small.jpg
386492064,2026-07-29,Lampyris noctiluca,svietivka svätojánska,Insecta,"Beša, Košice, SK",48.5279447213,21.9737120345,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386492064?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707653244/small.jpg
386359612,2026-07-29,Boloria selene,perlovec dvanásťškvrnný,Insecta,"Beša, Košice, SK",48.5279192528,21.9734436933,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386359612?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707396383/small.jpg
