id,observed_on,taxon_name,common_name,iconic_taxon,place_guess,latitude,longitude,quality_grade,num_identification_agreements,user,url,photo_url
387099206,2026-07-31,Lecanora polytropa,lekanora mnohoplodá,Fungi,"Kráľovský Chlmec 2696, 077 01 Kráľovský Chlmec, Slovensko",48.4192644833,21.9614553452,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387099206?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708810022/small.jpg
387045088,2026-07-31,Xanthoparmelia,diskovka,Fungi,"Kráľovský Chlmec 2696, 077 01 Kráľovský Chlmec, Slovensko",48.4192644833,21.9614516571,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387045088?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708700742/small.jpg
387044662,2026-07-31,Candelariella,svietivček,Fungi,"Kráľovský Chlmec 2696, 077 01 Kráľovský Chlmec, Slovensko",48.4192624806,21.9614593685,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387044662?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708699788/small.jpg
387037087,2026-07-31,Lecanoraceae,lekanorovité,Fungi,"Kráľovský Chlmec 2696, 077 01 Kráľovský Chlmec, Slovensko",48.419268266,21.9614647329,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387037087?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708684991/small.jpg
387489908,2026-07-31,Hispa atra,,Insecta,"Kráľovský Chlmec 3169, 077 01 Kráľovský Chlmec, Slovensko",48.4182259984,21.9611918181,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387489908?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/709566176/small.jpg
387033367,2026-07-31,Eryngium campestre,kotúč poľný,Plantae,"Kráľovský Chlmec 2838, 077 01 Kráľovský Chlmec, Slovensko",48.4163772783,21.9632333145,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387033367?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708678360/small.jpg
386988859,2026-07-31,Butomus umbellatus,okrasa okolíkatá,Plantae,"076 34 Zemplín, Slovensko",48.4346947454,21.816552404,research,1,Matej Dudáš,https://www.inaturalist.org/observations/386988859?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708595822/small.jpg
386988858,2026-07-31,Leersia oryzoides,tajnička ryžovitá,Plantae,"076 34 Zemplín, Slovensko",48.4353579039,21.8174779756,needs_id,0,Matej Dudáš,https://www.inaturalist.org/observations/386988858?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708595744/small.jpg
386988854,2026-07-31,Sagittaria sagittifolia,šípovka vodná,Plantae,"076 34 Zemplín, Slovensko",48.4354186486,21.8175379836,research,1,Matej Dudáš,https://www.inaturalist.org/observations/386988854?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708595727/small.jpg
386988851,2026-07-31,Sagittaria sagittifolia,šípovka vodná,Plantae,"076 34 Zemplín, Slovensko",48.4359316667,21.8179583333,research,1,Matej Dudáš,https://www.inaturalist.org/observations/386988851?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708595730/small.jpg
386988849,2026-07-31,Sagittaria sagittifolia,šípovka vodná,Plantae,"076 34 Zemplín, Slovensko",48.4378483333,21.818055,research,1,Matej Dudáš,https://www.inaturalist.org/observations/386988849?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708595672/small.jpg
386990167,2026-07-31,Cygnus olor,labuť veľká,Aves,"076 34 Ladmovce, Slovensko",48.4187634123,21.7878538736,research,2,Matej Dudáš,https://www.inaturalist.org/observations/386990167?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708598426/small.jpg
387032307,2026-07-31,Echinops sphaerocephalus,ježibaba guľatohlavá,Plantae,"Svätuše 343, 076 83 Svätuše, Slovensko",48.4276127566,21.9261272997,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387032307?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708676601/small.jpg
387031049,2026-07-31,Mantis religiosa,modlivka zelená,Insecta,"Svätuše 343, 076 83 Svätuše, Slovensko",48.4282252342,21.9259264693,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387031049?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708673900/small.jpg
386826618,2026-07-31,Corbicula fluminea,korbikula ázijská,Mollusca,"076 35 Svätá Mária, Slovensko",48.4544197,21.8192833997,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/386826618?locale=sk,https://static.inaturalist.org/photos/708292550/small.jpg
387030152,2026-07-31,Halyomorpha halys,Bzdocha mramorovaná,Insecta,"Svätuše 343, 076 83 Svätuše, Slovensko",48.4283774069,21.9262111187,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387030152?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708672494/small.jpg
387029297,2026-07-31,Carduus acanthoides,bodliak obyčajný,Plantae,"Svätuše 343, 076 83 Svätuše, Slovensko",48.428376517,21.9258634374,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387029297?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708671018/small.jpg
387028131,2026-07-31,Coreus marginatus,obrubnica štiavová,Insecta,"076 83 Svätuše, Slovensko",48.4290988863,21.928633824,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387028131?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708668886/small.jpg
386985783,2026-07-31,Argiope bruennichi,križiak pásavý,Arachnida,"076 83 Svätuše, Slovensko",48.4290619561,21.9286536053,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386985783?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708591277/small.jpg
386959589,2026-07-31,Eryngium campestre,kotúč poľný,Plantae,"076 83 Svätuše, Slovensko",48.4291100099,21.9286157191,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/386959589?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708541522/small.jpg
386985271,2026-07-31,Bryophyta,machorasty,Plantae,"Svätuše 293, 076 83 Svätuše, Slovensko",48.4295531706,21.9235114753,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386985271?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708590131/small.jpg
387026691,2026-07-31,Juglans regia,orech kráľovský,Plantae,"Klin nad Bodrogom 123, 076 31 Klin nad Bodrogom, Slovensko",48.3821582615,21.7250635475,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387026691?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708666208/small.jpg
387025724,2026-07-31,Coreus marginatus,obrubnica štiavová,Insecta,"Klin nad Bodrogom 33, 076 31 Klin nad Bodrogom, Slovensko",48.3819705448,21.7252201214,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/387025724?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708664474/small.jpg
387024037,2026-07-31,Coccinella septempunctata,lienka sedembodková,Insecta,"Klin nad Bodrogom 33, 076 31 Klin nad Bodrogom, Slovensko",48.3819812333,21.7252181098,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/387024037?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708661613/small.jpg
386961057,2026-07-31,Plebejus argus,modráčik čiernoobrúbený,Insecta,"Klin nad Bodrogom 123, 076 31 Klin nad Bodrogom, Slovensko",48.3819471636,21.7250984162,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386961057?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708544751/small.jpg
386826756,2026-07-31,Sagittaria sagittifolia,šípovka vodná,Plantae,"076 34 Zemplín, Slovensko",48.4303489997,21.8065703,research,2,Martin Hromada,https://www.inaturalist.org/observations/386826756?locale=sk,https://static.inaturalist.org/photos/708360372/small.jpg
386862989,2026-07-31,Sagittaria sagittifolia,šípovka vodná,Plantae,"076 34 Zemplín, Slovensko",48.4328046772,21.8127449602,research,1,Stanislav Greš,https://www.inaturalist.org/observations/386862989?locale=sk,https://static.inaturalist.org/photos/708361324/small.jpg
386960197,2026-07-31,Ochlodes sylvanus,súmračník hrdzavý,Insecta,"Klin nad Bodrogom 118, 076 31 Klin nad Bodrogom, Slovensko",48.3806794443,21.7261743173,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386960197?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708542784/small.jpg
386814704,2026-07-31,Utricularia × neglecta,bublinatka nebadaná,Plantae,"Kucany, Oborín, Košice, SK",48.4918269558,21.8386952581,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386814704?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708268488/small.jpg
386958457,2026-07-31,Nuphar lutea,leknica žltá,Plantae,"FRRQ+JH, 076 75 Oborín, Slovensko",48.49185934,21.83791469,research,1,Martina Hajdukova,https://www.inaturalist.org/observations/386958457?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708539214/small.jpg
386813785,2026-07-31,Euplagia quadripunctaria,spriadač kostihojový,Insecta,"076 31 Streda nad Bodrogom, Slovensko",48.3741167,21.7787633,research,2,Martin Celuch,https://www.inaturalist.org/observations/386813785?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708267180/small.jpg
386814138,2026-07-31,Myriophyllum verticillatum,stolístok praslenatý,Plantae,"FRRQ+JH, 076 75 Oborín, Slovensko",48.491955,21.83769828,needs_id,0,Martina Hajdukova,https://www.inaturalist.org/observations/386814138?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708267598/small.jpg
386813393,2026-07-31,Sium latifolium,potočník širokolistý,Plantae,"Kucany, Oborín, Košice, SK",48.4918828089,21.838549332,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386813393?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708266338/small.jpg
386813336,2026-07-31,Alisma plantago-aquatica,žabník skorocelový,Plantae,"FRRQ+JH, 076 75 Oborín, Slovensko",48.49195414,21.83769798,research,2,Martina Hajdukova,https://www.inaturalist.org/observations/386813336?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708266239/small.jpg
386813226,2026-07-31,Sinanodonta woodiana,škľabka ázijská,Mollusca,"Oborín, Košice, SK",48.4918961136,21.8385170036,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386813226?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708265951/small.jpg
386812980,2026-07-31,Sparganium erectum,ježohlav vzpriamený,Plantae,"Oborín, Košice, SK",48.4919916906,21.8377357484,research,2,Martin Lukáň,https://www.inaturalist.org/observations/386812980?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708265473/small.jpg
386813235,2026-07-31,Sparganium erectum,ježohlav vzpriamený,Plantae,"FRRQ+JH, 076 75 Oborín, Slovensko",48.49193786,21.83770479,research,1,Martina Hajdukova,https://www.inaturalist.org/observations/386813235?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708266021/small.jpg
386812546,2026-07-31,Mentha aquatica,mäta vodná,Plantae,"FRRQ+JH, 076 75 Oborín, Slovensko",48.49188126,21.83785981,research,2,Martina Hajdukova,https://www.inaturalist.org/observations/386812546?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708264760/small.jpg
386987133,2026-07-31,Halyomorpha halys,Bzdocha mramorovaná,Insecta,"Klin nad Bodrogom 118, 076 31 Klin nad Bodrogom, Slovensko",48.3807491441,21.7259697989,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386987133?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708593842/small.jpg
386862531,2026-07-31,Coenagrionidae,,Insecta,"076 34 Zemplín, Slovensko",48.4192687,21.7911201,needs_id,0,Stanislav Greš,https://www.inaturalist.org/observations/386862531?locale=sk,https://static.inaturalist.org/photos/708360502/small.jpg
386986633,2026-07-31,Ambrosia artemisiifolia,ambrózia palinolistá,Plantae,"076 31 Klin nad Bodrogom, Slovensko",48.3739132128,21.7147068679,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/386986633?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708592864/small.jpg
386809957,2026-07-31,Euphrosyne xanthiifolia,iva voškovníkovitá,Plantae,"076 05 Brehov, Slovensko",48.48005853,21.79700846,needs_id,1,Martina Hajdukova,https://www.inaturalist.org/observations/386809957?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708264718/small.jpg
386809658,2026-07-31,Bombus pascuorum,čmeľ poľný,Insecta,"Cesta 3663, Brehov, Košice, SK",48.4803855094,21.7964399792,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386809658?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708259497/small.jpg
386809450,2026-07-31,Pieris rapae,mlynárik repový,Insecta,"076 05 Brehov, Slovensko",48.4802021,21.79664705,needs_id,0,Martina Hajdukova,https://www.inaturalist.org/observations/386809450?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708258988/small.jpg
386808998,2026-07-31,Anchusa officinalis,smohla lekárska,Plantae,"Cejkov, Košice, SK",48.4818882181,21.7944106528,research,2,Martin Lukáň,https://www.inaturalist.org/observations/386808998?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708258019/small.jpg
386987815,2026-07-31,Vespula,osa,Insecta,"Malá Bara 64, 076 32 Bara, Slovensko",48.4217134166,21.7378566787,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/386987815?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708594991/small.jpg
386807222,2026-07-31,Spirodela polyrhiza,žabnička mnohokoreňová,Plantae,"Cejkov, Košice, SK",48.4816522335,21.7941791272,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386807222?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708254088/small.jpg
386806521,2026-07-31,Arctium lappa,lopúch väčší,Plantae,"076 05 Cejkov, Slovensko",48.48148142,21.79478158,needs_id,1,Martina Hajdukova,https://www.inaturalist.org/observations/386806521?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708253124/small.jpg
386805671,2026-07-31,Succinea putris,jantárovka veľká,Mollusca,"Cejkov, Košice, SK",48.4808564629,21.7952145019,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386805671?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708251308/small.jpg
386805594,2026-07-31,Calystegia sepium,povoja plotná,Plantae,"Cejkov, Košice, SK",48.4808564629,21.7952145019,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386805594?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708251181/small.jpg
386804945,2026-07-31,Fomes,práchnovec,Fungi,"Cejkov, Košice, SK",48.4808564629,21.7952145019,needs_id,2,Martin Lukáň,https://www.inaturalist.org/observations/386804945?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708249979/small.jpg
386804817,2026-07-31,Stachys palustris,čistec močiarny,Plantae,"Cejkov, Košice, SK",48.4802320791,21.7913343942,research,2,Martin Lukáň,https://www.inaturalist.org/observations/386804817?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708249695/small.jpg
386804083,2026-07-31,Carex,ostrica,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386804083?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708248273/small.jpg
386804320,2026-07-31,Carex acuta,ostrica štíhla,Plantae,"076 05 Cejkov, Slovensko",48.48070523,21.7953741,needs_id,0,Martina Hajdukova,https://www.inaturalist.org/observations/386804320?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708248778/small.jpg
386804037,2026-07-31,Lycopus europaeus,karbinec európsky,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386804037?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708248147/small.jpg
386803633,2026-07-31,Carex acutiformis,ostrica ostrá,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,needs_id,0,Martin Lukáň,https://www.inaturalist.org/observations/386803633?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708247472/small.jpg
386803336,2026-07-31,Phragmites australis,trsť obyčajná,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386803336?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708247000/small.jpg
386803087,2026-07-31,Echinocystis lobata,ježatec laločnatý,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386803087?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708246523/small.jpg
386802915,2026-07-31,Caltha palustris,záružlie močiarne,Plantae,"076 05 Cejkov, Slovensko",48.48039736,21.79569955,research,1,Martina Hajdukova,https://www.inaturalist.org/observations/386802915?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708248125/small.jpg
386802934,2026-07-31,Circaea lutetiana,čarovník obyčajný,Plantae,"Cesta 3663, Brehov, Košice, SK",48.4805042809,21.7959484644,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386802934?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708246195/small.jpg
387850913,2026-07-31,Labidura riparia,ucholak pieskový,Insecta,"076 34 Ladmovce, Slovensko",48.3928609922,21.7712490765,research,1,Branislav Endel,https://www.inaturalist.org/observations/387850913?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710262639/small.jpg
387849563,2026-07-30,Pelophylax,,Amphibia,"076 31 Streda nad Bodrogom, Slovensko",48.3921564168,21.7709829936,needs_id,0,Branislav Endel,https://www.inaturalist.org/observations/387849563?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710260773/small.jpg
386682880,2026-07-30,Gryllotalpa,medvedík,Insecta,"Malá Bara 64, 076 32 Bara, Slovensko",48.42251,21.7380369722,needs_id,0,Martin Celuch,https://www.inaturalist.org/observations/386682880?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708010014/small.jpg
386797327,2026-07-30,Lampyridae,svietivkovité,Insecta,"Malá Bara, Bara, Košický kraj, SK",48.4225283333,21.7378466667,needs_id,0,Ludka Reiterova,https://www.inaturalist.org/observations/386797327?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708234838/small.jpg
387847350,2026-07-30,Eumodicogryllus bordigalensis,svrček južný,Insecta,"076 34 Ladmovce, Slovensko",48.3928042532,21.7713164006,research,2,Branislav Endel,https://www.inaturalist.org/observations/387847350?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710256462/small.jpg
386863818,2026-07-30,Lampyris noctiluca,svietivka svätojánska,Insecta,"Malá Bara 64, 076 32 Bara, Slovensko",48.4224704,21.7377536,needs_id,0,Žofia Filagová,https://www.inaturalist.org/observations/386863818?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/708362550/small.jpg
387510217,2026-07-30,Cnephaeus serotinus,večernica pozdná,Mammalia,"Malá Bara 64, 076 32 Bara, Slovensko",48.4224985,21.737845,research,1,Stanislav Greš,https://www.inaturalist.org/observations/387510217?locale=sk,https://static.inaturalist.org/photos/709604525/small.jpg
386546727,2026-07-30,Sagittaria sagittifolia,šípovka vodná,Plantae,"Cesta 3685, Ladmovce, Košice, SK",48.4179856349,21.7838556413,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386546727?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707759540/small.jpg
386545260,2026-07-30,Cygnus olor,labuť veľká,Aves,"Somotor, Košice, SK",48.4186443687,21.7866916582,research,1,Martin Lukáň,https://www.inaturalist.org/observations/386545260?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/707756773/small.jpg
388179337,2026-07-30,Myriophyllum spicatum,stolístok klasnatý,Plantae,"076 34 Zemplín, Slovensko",48.4365101303,21.8180430196,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179337?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908566/small.jpg
386594366,2026-07-30,Lacerta agilis,jašterica krátkohlavá,Reptilia,"076 03 Sirník, Slovensko",48.5215226997,21.8159662997,research,2,Stanislav Greš,https://www.inaturalist.org/observations/386594366?locale=sk,https://static.inaturalist.org/photos/707850521/small.jpg
388179336,2026-07-30,Sparganium emersum,ježohlav jednoduchý,Plantae,"076 34 Zemplín, Slovensko",48.4367290026,21.8180417604,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179336?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908561/small.jpg
387454787,2026-07-30,Hylotelephium maximum,rozchodníkovec najväčší,Plantae,"076 03 Sirník, Slovensko",48.5215679924,21.8161815405,needs_id,0,Branislav Tej,https://www.inaturalist.org/observations/387454787?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/709500788/small.jpg
388179334,2026-07-30,Leersia oryzoides,tajnička ryžovitá,Plantae,"076 34 Zemplín, Slovensko",48.4366756907,21.8179917933,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179334?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908517/small.jpg
388179331,2026-07-30,Cyperus fuscus,šachor hnedý,Plantae,"076 34 Zemplín, Slovensko",48.4366174856,21.8180051335,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179331?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908414/small.jpg
388179330,2026-07-30,Salvinia natans,salvínia plávajúca,Plantae,"076 34 Zemplín, Slovensko",48.4366826691,21.8180700792,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179330?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908380/small.jpg
387454740,2026-07-30,Merops apiaster,včelárik zlatý,Aves,"076 03 Sirník, Slovensko",48.5216759164,21.8160256371,research,1,Branislav Tej,https://www.inaturalist.org/observations/387454740?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/709500724/small.jpg
388179328,2026-07-30,Echinochloa crus-galli,ježatka kuria,Plantae,"076 34 Zemplín, Slovensko",48.4366668421,21.8180163262,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179328?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908301/small.jpg
388179323,2026-07-30,Potamogeton crispus,červenavec kučeravý,Plantae,"Trebišov, Košický, Slovakia",48.4365952436,21.8180902888,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179323?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908257/small.jpg
388179321,2026-07-30,Elodea canadensis,vodomor kanadský,Plantae,"076 34 Zemplín, Slovensko",48.4366252622,21.8180608289,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179321?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908214/small.jpg
388179320,2026-07-30,Lemna minor,žaburinka menšia,Plantae,"076 34 Zemplín, Slovensko",48.4366415992,21.8180304147,needs_id,0,Matej Dudáš,https://www.inaturalist.org/observations/388179320?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908188/small.jpg
388179318,2026-07-30,Datura stramonium,durman obyčajný,Plantae,"076 34 Zemplín, Slovensko",48.4381697299,21.8157745244,research,1,Matej Dudáš,https://www.inaturalist.org/observations/388179318?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908112/small.jpg
388179315,2026-07-30,Petunia × atkinsiana,petúnka hybridná,Plantae,"076 34 Zemplín, Slovensko",48.43826,21.8157116667,needs_id,0,Matej Dudáš,https://www.inaturalist.org/observations/388179315?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908066/small.jpg
388179314,2026-07-30,Chenopodiastrum hybridum,mrlík hybridný,Plantae,"076 34 Zemplín, Slovensko",48.438347298,21.8155073522,needs_id,0,Matej Dudáš,https://www.inaturalist.org/observations/388179314?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710908014/small.jpg
388179311,2026-07-30,Petunia × atkinsiana,petúnka hybridná,Plantae,"076 34 Zemplín, Slovensko",48.4382966949,21.8155676284,needs_id,0,Matej Dudáš,https://www.inaturalist.org/observations/388179311?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/710907972/small.jpg
387454560,2026-07-30,Celastrina argiolus,Modráčik krušinový,Insecta,"076 75 Oborín, Slovensko",48.5100090193,21.8130319566,needs_id,0,Branislav Tej,https://www.inaturalist.org/observations/387454560?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/709500424/small.jpg
