id,observed_on,taxon_name,common_name,iconic_taxon,place_guess,latitude,longitude,quality_grade,num_identification_agreements,user,url,photo_url
233347562,2024-08-02,Lithobius,,Animalia,"Tichý Potok, Slovensko",49.1405342212,20.7558429614,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233347562?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414690406/small.jpeg
233347324,2024-08-02,Lepidoptera,motýle,Insecta,"Tichý Potok, Slovensko",49.1407031124,20.7558285445,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233347324?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414689902/small.jpeg
233347151,2024-08-02,Trochulus hispidus,okruhlienka chlpatá,Mollusca,"Tichý Potok, Slovensko",49.1405737023,20.7557692006,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233347151?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414689450/small.jpeg
233347048,2024-08-02,Protracheoniscus politus,,Animalia,"Tichý Potok, Slovensko",49.1405811598,20.7558322325,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233347048?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414689123/small.jpeg
233345641,2024-08-02,Nemastoma,,Arachnida,"Tichý Potok, Slovensko",49.1395651692,20.7559442148,needs_id,1,Vladimir Hemala,https://www.inaturalist.org/observations/233345641?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414686515/small.jpeg
233344828,2024-08-02,Coleoptera,chrobáky,Insecta,"Tichý Potok, Slovensko",49.1420164962,20.7548193634,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233344828?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414685138/small.jpeg
233344695,2024-08-02,Carabus glabratus,bystruška hladká,Insecta,"Tichý Potok, Slovensko",49.1424441938,20.7540572807,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233344695?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414684813/small.jpeg
233344444,2024-08-02,Geranium robertianum,pakost smradľavý,Plantae,"Tichý Potok, Slovensko",49.1424262087,20.7540800795,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233344444?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414684279/small.jpeg
234215416,2024-08-02,Clubiona,,Arachnida,"Tichý Potok, Slovensko",49.1493869028,20.7643162278,needs_id,0,,https://www.inaturalist.org/observations/234215416?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416337046/small.jpeg
233344275,2024-08-02,Salvia glutinosa,šalvia lepkavá,Plantae,"Tichý Potok, Slovensko",49.1424400265,20.7540901378,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233344275?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414683935/small.jpeg
233343982,2024-08-02,Coccothraustes coccothraustes,glezg hrubozobý,Aves,"Tichý Potok, Slovensko",49.1423983536,20.7550054416,research,3,Vladimir Hemala,https://www.inaturalist.org/observations/233343982?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414683422/small.jpeg
233343712,2024-08-02,Rana temporaria,skokan hnedý,Amphibia,"Tichý Potok, Slovensko",49.144172932,20.7521629706,needs_id,2,Vladimir Hemala,https://www.inaturalist.org/observations/233343712?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414682697/small.jpeg
343608386,2024-08-02,Vipera berus,vretenica severná,Reptilia,"Tichý Potok, Slovensko",49.1360299722,20.725529,research,3,,https://www.inaturalist.org/observations/343608386?locale=sk,https://static.inaturalist.org/photos/625955531/small.jpg
233343430,2024-08-02,Origanum vulgare,pamajorán obyčajný,Plantae,"Tichý Potok, Slovensko",49.147972347,20.7537401095,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233343430?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414682038/small.jpeg
233442264,2024-08-02,Hesperia comma,súmračník bieloškvrnný,Insecta,"Nižné Repaše, Slovensko",49.1072954474,20.7214602773,research,2,,https://www.inaturalist.org/observations/233442264?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414873598/small.jpeg
233443915,2024-08-02,Mutilla marginata,pamravec horský,Insecta,"Tichý Potok, Slovensko",49.1425607637,20.7824882136,research,3,,https://www.inaturalist.org/observations/233443915?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414876641/small.jpeg
233342849,2024-08-02,Bombina variegata,kunka žltobruchá,Amphibia,"Tichý Potok, Slovensko",49.1492929944,20.7528281584,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/233342849?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414680487/small.jpeg
233342246,2024-08-02,Pieris napi,mlynárik repkový,Insecta,"Tichý Potok, Slovensko",49.1493916797,20.7527443394,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233342246?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414679163/small.jpeg
233448478,2024-08-02,Mentha longifolia,Mäta dlholistá,Plantae,"Tichý Potok, Slovensko",49.1496186551,20.749425441,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233448478?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414885843/small.jpeg
234209978,2024-08-02,Gryllus campestris,svrček poľný,Insecta,"Tichý Potok 81, 082 74 Tichý Potok, Slovensko",49.1468349889,20.7841353222,research,3,,https://www.inaturalist.org/observations/234209978?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416326126/small.jpeg
233448312,2024-08-02,Chelidonium majus,lastovičník väčší,Plantae,"Tichý Potok 20, 082 74 Tichý Potok, Slovensko",49.1473944705,20.7900713012,research,3,Vladimir Hemala,https://www.inaturalist.org/observations/233448312?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414885523/small.jpeg
233443384,2024-08-02,Leptoglossus occidentalis,obrubnica americká,Insecta,"Tichý Potok, Slovensko",49.1474014133,20.785918593,research,2,,https://www.inaturalist.org/observations/233443384?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414875638/small.jpeg
233342031,2024-08-02,Armadillidium vulgare,Zvínavka obyčajná,Animalia,"Tichý Potok 72, 082 74 Tichý Potok, Slovensko",49.1474190331,20.7859142125,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233342031?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414678796/small.jpeg
233341827,2024-08-02,Patania ruralis,vijačka žihľavová,Insecta,"Tichý Potok 72, 082 74 Tichý Potok, Slovensko",49.1474153048,20.7859182358,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233341827?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414678474/small.jpeg
233341005,2024-08-02,Scopula immorata,piadica kockovaná,Insecta,"Tichý Potok 72, 082 74 Tichý Potok, Slovensko",49.1474174979,20.7859115303,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233341005?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414676851/small.jpeg
233227678,2024-08-02,Cydalima perspectalis,vijačka krušpánová,Insecta,"Tichý Potok 100, 082 74 Tichý Potok, Slovensko",49.1434359995,20.7929509878,research,2,Benjamín Jarčuška,https://www.inaturalist.org/observations/233227678?locale=sk,https://static.inaturalist.org/photos/414466178/small.jpeg
233227584,2024-08-02,Arion vulgaris,slizovec iberský,Mollusca,"Tichý Potok 108, 082 74 Tichý Potok, Slovensko",49.1434776715,20.7930817455,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233227584?locale=sk,https://static.inaturalist.org/photos/414465810/small.jpeg
233809597,2024-08-02,Arion vulgaris,slizovec iberský,Mollusca,"082 74, Slovensko",49.1417230277,20.7957817242,needs_id,1,Vladimir Hemala,https://www.inaturalist.org/observations/233809597?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415565180/small.jpeg
233809105,2024-08-02,Dugesia gonocephala,ploskuľa hranatohlavá,Animalia,"Tichý Potok 108, 082 74 Tichý Potok, Slovensko",49.1420884374,20.7950276881,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233809105?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415563849/small.jpeg
233808654,2024-08-02,Limax maximus,slizniak veľký,Mollusca,"Tichý Potok 108, 082 74 Tichý Potok, Slovensko",49.1427824013,20.7938267291,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233808654?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415562970/small.jpeg
233329313,2024-08-01,Argiope bruennichi,križiak pásavý,Arachnida,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,1,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233329313?locale=sk,https://static.inaturalist.org/photos/414654271/small.jpeg
234210294,2024-08-01,Argiope bruennichi,križiak pásavý,Arachnida,"Tichý Potok 108, 082 74 Tichý Potok, Slovensko",49.1425526333,20.7946130361,research,1,,https://www.inaturalist.org/observations/234210294?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416326905/small.jpeg
233810839,2024-08-01,Hibiscus syriacus,ibištek krovitý,Plantae,"082 71 Lipany, Slovensko",49.1559724483,20.9505160153,casual,0,Vladimir Hemala,https://www.inaturalist.org/observations/233810839?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415567459/small.jpeg
233810386,2024-08-01,Plantago major,skorocel väčší,Plantae,"082 71 Lipany, Slovensko",49.1559744217,20.9505321085,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233810386?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415566856/small.jpeg
233817324,2024-08-01,Noctuoidea,,Insecta,"082 71 Lipany, Slovensko",49.1461930798,20.9766729176,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233817324?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415579304/small.jpeg
233816752,2024-08-01,Cucullia lucifuga,mora mrkvová,Insecta,"082 71 Lipany, Slovensko",49.1462097477,20.97663939,research,3,Vladimir Hemala,https://www.inaturalist.org/observations/233816752?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415578333/small.jpeg
233816504,2024-08-01,Paulownia tomentosa,paulovnia plstnatá,Plantae,"Lipany, 08271, 082 71 Lipany, Slovensko",49.1466459623,20.9698627889,casual,0,Vladimir Hemala,https://www.inaturalist.org/observations/233816504?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415577905/small.jpeg
233816154,2024-08-01,Pyrrhocoris apterus,Cifruša Bezkrídla,Insecta,"082 71 Lipany, Slovensko",49.1482940689,20.9675420076,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233816154?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415577230/small.jpeg
233317048,2024-08-01,Argiope bruennichi,križiak pásavý,Arachnida,"Cesta 3193, Tichý Potok, PV, SK",49.1427428929,20.7945874561,research,1,Frederika Mišlenská,https://www.inaturalist.org/observations/233317048?locale=sk,https://static.inaturalist.org/photos/414631384/small.jpeg
233329480,2024-08-01,Anguis,,Reptilia,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,needs_id,2,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233329480?locale=sk,https://static.inaturalist.org/photos/414654606/small.jpeg
233289704,2024-08-01,Anguis colchica,slepúch východný,Reptilia,"Tichý Potok, Slovensko",49.1616266667,20.70136,research,1,Andrej Riška,https://www.inaturalist.org/observations/233289704?locale=sk,https://static.inaturalist.org/photos/414580759/small.jpeg
233221432,2024-08-01,Prionus coriarius,Fuzáč hrubý,Insecta,"Tichý Potok 86, 082 74 Tichý Potok, Slovensko",49.1465055556,20.7877361111,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221432?locale=sk,https://static.inaturalist.org/photos/414453633/small.jpeg
233270506,2024-08-01,Phlogophora meticulosa,sivkavec mramorovaný,Insecta,"Tichý Potok, Slovensko",49.1673883333,20.7028833333,research,3,Branislav Tej,https://www.inaturalist.org/observations/233270506?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414546561/small.jpeg
233221421,2024-08-01,Nymphalis antiopa,babôčka osiková,Insecta,"Tichý Potok, Slovensko",49.1629,20.8056194444,research,3,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221421?locale=sk,https://static.inaturalist.org/photos/414453595/small.jpeg
233221135,2024-08-01,Tenthredo amoena,,Insecta,"Tichý Potok, Slovensko",49.1628805556,20.8055111111,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221135?locale=sk,https://static.inaturalist.org/photos/414453158/small.jpeg
233221500,2024-08-01,Bombus terrestris,čmeľ zemný,Insecta,"Tichý Potok, Slovensko",49.1630888889,20.8055861111,needs_id,0,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221500?locale=sk,https://static.inaturalist.org/photos/414453768/small.jpeg
233221257,2024-08-01,Pinus nigra,borovica čierna,Plantae,"Tichý Potok, Slovensko",49.1621583333,20.8068277778,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221257?locale=sk,https://static.inaturalist.org/photos/414453428/small.jpeg
234210407,2024-08-01,Gryllus campestris,svrček poľný,Insecta,"065 48 Kyjov, Slovensko",49.2310669556,20.9270362917,research,2,,https://www.inaturalist.org/observations/234210407?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416327170/small.jpeg
234210534,2024-08-01,Callimorpha,,Insecta,"065 48 Kyjov, Slovensko",49.2310526639,20.927072,needs_id,0,,https://www.inaturalist.org/observations/234210534?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416327564/small.jpeg
234210670,2024-08-01,Zygaena,vretienka,Insecta,"065 48 Kyjov, Slovensko",49.2310678361,20.92705465,needs_id,0,,https://www.inaturalist.org/observations/234210670?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416327887/small.jpeg
233269985,2024-08-01,Dianthus superbus,klinček pyšný,Plantae,"Tichý Potok, Slovensko",49.1624076426,20.6976299733,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269985?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414545943/small.jpeg
234210769,2024-08-01,Polygonatum odoratum,Kokorík voňavý,Plantae,"065 48 Kyjov, Slovensko",49.2307242997,20.927831,research,1,,https://www.inaturalist.org/observations/234210769?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416328168/small.jpeg
234211151,2024-08-01,Orobanche,záraza,Plantae,"065 48 Kyjov, Slovensko",49.2307242997,20.927831,research,1,,https://www.inaturalist.org/observations/234211151?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416328766/small.jpeg
234211328,2024-08-01,Phaneroptera falcata,Kobylka krovinová,Insecta,"065 48 Kyjov, Slovensko",49.230648825,20.9279736417,research,2,,https://www.inaturalist.org/observations/234211328?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416329102/small.jpeg
234211443,2024-08-01,Linum flavum,ľan žltý,Plantae,"065 48 Kyjov, Slovensko",49.2306655,20.927951,research,1,,https://www.inaturalist.org/observations/234211443?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/416329413/small.jpeg
233269854,2024-08-01,Dianthus superbus,klinček pyšný,Plantae,"Tichý Potok, Slovensko",49.1624981898,20.6973198429,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269854?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414545719/small.jpeg
233269544,2024-08-01,Viola tricolor,fialka trojfarebná,Plantae,"Tichý Potok, Slovensko",49.1625095904,20.698165074,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269544?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414545393/small.jpeg
233269460,2024-08-01,Digitalis grandiflora,náprstník veľkokvetý,Plantae,"Tichý Potok, Slovensko",49.1624837198,20.6981563568,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269460?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414545254/small.jpeg
233269330,2024-08-01,Melanargia galathea,Očkáň timotejkový,Insecta,"Tichý Potok, Slovensko",49.1625554121,20.6981878728,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269330?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414545060/small.jpeg
233331918,2024-08-01,Vanessa atalanta,babôčka admirálska,Insecta,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,1,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233331918?locale=sk,https://static.inaturalist.org/photos/414659447/small.jpeg
233077760,2024-08-01,Abrostola triplasia,mora čiernočierna,Insecta,"Kyjov 283, 065 48 Kyjov, Slovensko",49.221591693,20.9341726452,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233077760?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414177615/small.jpeg
233221473,2024-08-01,Lophiolepis eriophora,pichliač belohlavý,Plantae,"082 74, Slovensko",49.1538583333,20.8056027778,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233221473?locale=sk,https://static.inaturalist.org/photos/414453735/small.jpeg
233329399,2024-08-01,Pieris napi,mlynárik repkový,Insecta,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,1,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233329399?locale=sk,https://static.inaturalist.org/photos/414654434/small.jpeg
233084959,2024-08-01,Melampyrum arvense,čermeľ roľný,Plantae,"Jakubova Voľa, PV, SK",49.128425,21.0113666667,research,1,Fay Sushi,https://www.inaturalist.org/observations/233084959?locale=sk,https://static.inaturalist.org/photos/414190651/small.jpeg
233127387,2024-08-01,Life,Život,,Ciernohuzec,49.165,20.699722,needs_id,0,Martin Hromada,https://www.inaturalist.org/observations/233127387?locale=sk,https://static.inaturalist.org/photos/414537003/small.jpeg
233085094,2024-08-01,Campanula rapunculoides,Zvonček repkovitý,Plantae,"Jakubova Voľa, PV, SK",49.1247888333,21.0067527833,research,1,Fay Sushi,https://www.inaturalist.org/observations/233085094?locale=sk,https://static.inaturalist.org/photos/414190989/small.jpeg
233063233,2024-08-01,Cota,,Plantae,"082 71 Камениця, Словаччина",49.1950854,20.97341144,needs_id,0,Натали Зайковская,https://www.inaturalist.org/observations/233063233?locale=sk,https://static.inaturalist.org/photos/414150501/small.jpeg
233227456,2024-08-01,Monotropa hypopitys,hniliak smrekový,Plantae,"082 74, Slovensko",49.1505972222,20.80285,research,1,Benjamín Jarčuška,https://www.inaturalist.org/observations/233227456?locale=sk,https://static.inaturalist.org/photos/414465480/small.jpeg
233085242,2024-08-01,Tanacetum vulgare,vratič obyčajný,Plantae,"Jakubova Voľa, PV, SK",49.1226833333,21.00505,research,1,Fay Sushi,https://www.inaturalist.org/observations/233085242?locale=sk,https://static.inaturalist.org/photos/414191252/small.jpeg
233269179,2024-08-01,Dianthus carthusianorum,klinček kartuziánsky,Plantae,"Tichý Potok, Slovensko",49.1561551009,20.7099734992,research,1,Branislav Tej,https://www.inaturalist.org/observations/233269179?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414544853/small.jpeg
233331147,2024-08-01,Zootoca vivipara,jašterica živorodá,Reptilia,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,4,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233331147?locale=sk,https://static.inaturalist.org/photos/414657763/small.jpeg
233085774,2024-08-01,Dipsacus laciniatus,štetka laločnatá,Plantae,"Jakubova Voľa, PV, SK",49.1238416667,21.0058527833,research,1,Fay Sushi,https://www.inaturalist.org/observations/233085774?locale=sk,https://static.inaturalist.org/photos/414192456/small.jpeg
233329699,2024-08-01,Pseudochorthippus parallelus,koník dlhotykadlový,Insecta,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,2,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233329699?locale=sk,https://static.inaturalist.org/photos/414655113/small.jpeg
233815790,2024-08-01,Arion,slizovec,Mollusca,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2234278118,20.9337119758,needs_id,0,Vladimir Hemala,https://www.inaturalist.org/observations/233815790?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415576552/small.jpeg
233815613,2024-08-01,Gastropoda,Ulitníky,Mollusca,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2234280308,20.9337213635,needs_id,2,Vladimir Hemala,https://www.inaturalist.org/observations/233815613?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415576213/small.jpeg
233078143,2024-08-01,Fruticicola fruticum,bucuľka hájová,Mollusca,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235648884,20.9339510277,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/233078143?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414178504/small.jpeg
233077940,2024-08-01,Aglais io,babôčka pávooká,Insecta,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235372979,20.9338219464,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/233077940?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414178017/small.jpeg
233814300,2024-08-01,Cirsium oleraceum,pichliač zelinový,Plantae,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235397066,20.9339144826,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233814300?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415574322/small.jpeg
233078277,2024-08-01,Oxythyrea funesta,Zlatoň tmavý,Insecta,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235554726,20.9339540452,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233078277?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414178778/small.jpeg
233813676,2024-08-01,Eristalis tenax,trúdovka obyčajná,Insecta,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2236152519,20.9339047596,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233813676?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415573169/small.jpeg
233086112,2024-08-01,Medicago falcata,lucerna kosákovitá,Plantae,"Jakubova Voľa, PV, SK",49.1268528333,21.00895555,needs_id,0,Fay Sushi,https://www.inaturalist.org/observations/233086112?locale=sk,https://static.inaturalist.org/photos/414193173/small.jpeg
233813280,2024-08-01,Symphytum officinale,kostihoj lekársky,Plantae,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235250355,20.9339154884,research,1,Vladimir Hemala,https://www.inaturalist.org/observations/233813280?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415572385/small.jpeg
233812708,2024-08-01,Lactuca serriola,šalát kompasový,Plantae,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2235412394,20.9338873252,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/233812708?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415570888/small.jpeg
233077394,2024-08-01,Bombina variegata variegata,,Amphibia,"Kyjov 270, 065 48 Kyjov, Slovensko",49.2236106535,20.9338175878,research,2,Vladimir Hemala,https://www.inaturalist.org/observations/233077394?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414176905/small.jpeg
233081987,2024-08-01,Chrysolina herbacea,,Insecta,"Tichý Potok, PV, SK",49.1503589509,20.776937281,needs_id,0,Emilia Gajdosova,https://www.inaturalist.org/observations/233081987?locale=sk,https://static.inaturalist.org/photos/414184994/small.jpeg
233268967,2024-08-01,Cladonia,dutohlávka,Fungi,"Tichý Potok, Slovensko",49.1530966667,20.71135,needs_id,1,Branislav Tej,https://www.inaturalist.org/observations/233268967?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/414544626/small.jpeg
233811726,2024-08-01,Roeseliana roeselii,kobylôčka lúčna,Insecta,"065 48 Šarišské Jastrabie, Slovensko",49.2354582308,20.919533819,research,3,Vladimir Hemala,https://www.inaturalist.org/observations/233811726?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415569001/small.jpeg
233174539,2024-08-01,Phalera bucephala,faléra lipová,Insecta,"Tichý Potok 86, 082 74 Tichý Potok, Slovensko",49.1465055556,20.7877361111,research,2,Benjamín Jarčuška,https://www.inaturalist.org/observations/233174539?locale=sk,https://static.inaturalist.org/photos/414361272/small.jpeg
233330123,2024-08-01,Camponotus herculeanus,mravec horský,Insecta,"Blažov, Tichý Potok, PV, SK",49.15028005,20.73319425,research,1,Silvi Karin Tkáčová,https://www.inaturalist.org/observations/233330123?locale=sk,https://static.inaturalist.org/photos/414655855/small.jpeg
233811181,2024-08-01,Libanotis pyrenaica,sezel pyrenejský,Plantae,"065 48 Šarišské Jastrabie, Slovensko",49.235886435,20.9190640971,research,0,Vladimir Hemala,https://www.inaturalist.org/observations/233811181?locale=sk,https://inaturalist-open-data.s3.amazonaws.com/photos/415567935/small.jpeg
